region_code,weather_param,year, key, value
Wales,Tmax,2014,July,20.8
Wales,Tmax,2014,Aug,17.6
Wales,Tmax,2014,Sep,18.7
Wales,Tmax,2014,Oct,14.5
Wales,Tmax,2014,Nov,10.7
Wales,Tmax,2014,Dec,8.1
Wales,Tmax,2014,Win,8.33
Wales,Tmax,2015,Jan,7.1
Wales,Tmax,2015,Feb,6.5
Wales,Tmax,2015,March,9.0
Wales,Tmax,2015,Apr,13.4
Wales,Tmax,2015,May,13.4
Wales,Tmax,2015,June,17.4
Wales,Tmax,2015,July,18.0
Wales,Tmax,2015,Aug,18.2
Wales,Tmax,2015,Sep,16.1
Wales,Tmax,2015,Oct,13.9
Wales,Tmax,2015,Nov,11.9
Wales,Tmax,2015,Dec,11.5
Wales,Tmax,2015,Win,7.27
Wales,Tmax,2016,Jan,8.1
Wales,Tmax,2016,Feb,7.5
Wales,Tmax,2016,March,8.9
Wales,Tmax,2016,Apr,10.9
Wales,Tmax,2016,May,16.3
Wales,Tmax,2016,June,18.2
Wales,Tmax,2016,July,18.7
Wales,Tmax,2016,Aug,19.3
Wales,Tmax,2016,Sep,18.0
Wales,Tmax,2016,Oct,13.5
Wales,Tmax,2016,Nov,8.6
Wales,Tmax,2016,Dec,9.1
Wales,Tmax,2016,Win,9.05
Wales,Tmax,2017,Jan,7.1
Wales,Tmax,2017,Feb,8.0
Wales,Tmax,2017,March,10.8
Wales,Tmax,2017,Apr,12.2
Wales,Tmax,2017,May,16.8
Wales,Tmax,2017,June,18.3
Wales,Tmax,2017,July,19.3
Wales,Tmax,2017,Aug,18.1
Wales,Tmax,2017,Sep,16.0
Wales,Tmax,2017,Oct,14.3
Wales,Tmax,2017,Nov,9.8
Wales,Tmax,2017,Dec,7.6
Wales,Tmax,2017,Win,8.08
Wales,Tmin,1910,Jan,1.2
Wales,Tmin,1910,Feb,2.5
Wales,Tmin,1910,March,2.4
Wales,Tmin,1910,Apr,3.2
Wales,Tmin,1910,May,6.4
Wales,Tmin,1910,June,9.7
Wales,Tmin,1910,July,9.8
Wales,Tmin,1910,Aug,10.8
Wales,Tmin,1910,Sep,8.2
Wales,Tmin,1910,Oct,7.2
Wales,Tmin,1910,Nov,1.2
Wales,Tmin,1910,Dec,3.7
Wales,Tmin,1910,Win,N/A
Wales,Tmin,1911,Jan,1.4
Wales,Tmin,1911,Feb,1.7
Wales,Tmin,1911,March,1.8
Wales,Tmin,1911,Apr,3.1
Wales,Tmin,1911,May,7.5
Wales,Tmin,1911,June,9.1
Wales,Tmin,1911,July,11.5
Wales,Tmin,1911,Aug,12.8
Wales,Tmin,1911,Sep,8.9
Wales,Tmin,1911,Oct,6.2
Wales,Tmin,1911,Nov,3.2
Wales,Tmin,1911,Dec,3.8
Wales,Tmin,1911,Win,2.33
Wales,Tmin,1912,Jan,0.5
Wales,Tmin,1912,Feb,2.0
Wales,Tmin,1912,March,3.7
Wales,Tmin,1912,Apr,3.6
Wales,Tmin,1912,May,6.7
Wales,Tmin,1912,June,8.6
Wales,Tmin,1912,July,11.0
Wales,Tmin,1912,Aug,8.5
Wales,Tmin,1912,Sep,6.9
Wales,Tmin,1912,Oct,3.9
Wales,Tmin,1912,Nov,3.7
Wales,Tmin,1912,Dec,3.8
Wales,Tmin,1912,Win,2.09
Wales,Tmin,1913,Jan,1.8
Wales,Tmin,1913,Feb,1.2
Wales,Tmin,1913,March,2.2
Wales,Tmin,1913,Apr,3.8
Wales,Tmin,1913,May,6.0
Wales,Tmin,1913,June,8.4
Wales,Tmin,1913,July,9.9
Wales,Tmin,1913,Aug,10.2
Wales,Tmin,1913,Sep,9.5
Wales,Tmin,1913,Oct,7.3
Wales,Tmin,1913,Nov,5.0
Wales,Tmin,1913,Dec,2.9
Wales,Tmin,1913,Win,2.34
Wales,Tmin,1914,Jan,0.6
Wales,Tmin,1914,Feb,3.3
Wales,Tmin,1914,March,2.5
Wales,Tmin,1914,Apr,4.4
Wales,Tmin,1914,May,5.6
Wales,Tmin,1914,June,8.7
Wales,Tmin,1914,July,10.6
Wales,Tmin,1914,Aug,11.0
Wales,Tmin,1914,Sep,8.4
Wales,Tmin,1914,Oct,6.5
Wales,Tmin,1914,Nov,3.1
Wales,Tmin,1914,Dec,1.5
Wales,Tmin,1914,Win,2.23
Wales,Tmin,1915,Jan,1.6
Wales,Tmin,1915,Feb,0.6
Wales,Tmin,1915,March,1.0
Wales,Tmin,1915,Apr,3.5
Wales,Tmin,1915,May,5.5
Wales,Tmin,1915,June,8.3
Wales,Tmin,1915,July,9.7
Wales,Tmin,1915,Aug,10.5
Wales,Tmin,1915,Sep,8.3
Wales,Tmin,1915,Oct,5.3
Wales,Tmin,1915,Nov,-0.8
Wales,Tmin,1915,Dec,2.5
Wales,Tmin,1915,Win,1.26
Wales,Tmin,1916,Jan,4.9
Wales,Tmin,1916,Feb,0.9
Wales,Tmin,1916,March,0.1
Wales,Tmin,1916,Apr,3.2
Wales,Tmin,1916,May,5.8
Wales,Tmin,1916,June,6.9
Wales,Tmin,1916,July,10.0
Wales,Tmin,1916,Aug,11.0
Wales,Tmin,1916,Sep,9.0
Wales,Tmin,1916,Oct,7.5
Wales,Tmin,1916,Nov,3.5
Wales,Tmin,1916,Dec,-0.8
Wales,Tmin,1916,Win,2.81
Wales,Tmin,1917,Jan,-0.8
Wales,Tmin,1917,Feb,-2.5
Wales,Tmin,1917,March,-0.4
Wales,Tmin,1917,Apr,1.1
Wales,Tmin,1917,May,6.6
Wales,Tmin,1917,June,8.7
Wales,Tmin,1917,July,10.5
Wales,Tmin,1917,Aug,11.0
Wales,Tmin,1917,Sep,9.7
Wales,Tmin,1917,Oct,3.9
Wales,Tmin,1917,Nov,5.2
Wales,Tmin,1917,Dec,-0.1
Wales,Tmin,1917,Win,-1.32
Wales,Tmin,1918,Jan,1.4
Wales,Tmin,1918,Feb,4.2
Wales,Tmin,1918,March,1.7
Wales,Tmin,1918,Apr,2.4
Wales,Tmin,1918,May,6.7
Wales,Tmin,1918,June,7.5
Wales,Tmin,1918,July,9.8
Wales,Tmin,1918,Aug,11.2
Wales,Tmin,1918,Sep,8.2
Wales,Tmin,1918,Oct,5.8
Wales,Tmin,1918,Nov,2.4
Wales,Tmin,1918,Dec,4.5
Wales,Tmin,1918,Win,1.75
Wales,Tmin,1919,Jan,0.7
Wales,Tmin,1919,Feb,-1.1
Wales,Tmin,1919,March,-0.2
Wales,Tmin,1919,Apr,2.4
Wales,Tmin,1919,May,7.4
Wales,Tmin,1919,June,8.4
Wales,Tmin,1919,July,9.1
Wales,Tmin,1919,Aug,10.4
Wales,Tmin,1919,Sep,8.0
Wales,Tmin,1919,Oct,3.9
Wales,Tmin,1919,Nov,0.1
Wales,Tmin,1919,Dec,2.8
Wales,Tmin,1919,Win,1.48
Wales,Tmin,1920,Jan,2.0
Wales,Tmin,1920,Feb,2.8
Wales,Tmin,1920,March,2.8
Wales,Tmin,1920,Apr,4.5
Wales,Tmin,1920,May,6.7
Wales,Tmin,1920,June,9.0
Wales,Tmin,1920,July,10.0
Wales,Tmin,1920,Aug,9.3
Wales,Tmin,1920,Sep,8.1
Wales,Tmin,1920,Oct,6.7
Wales,Tmin,1920,Nov,4.0
Wales,Tmin,1920,Dec,1.4
Wales,Tmin,1920,Win,2.54
Wales,Tmin,1921,Jan,4.6
Wales,Tmin,1921,Feb,1.6
Wales,Tmin,1921,March,3.4
Wales,Tmin,1921,Apr,2.9
Wales,Tmin,1921,May,5.4
Wales,Tmin,1921,June,8.4
Wales,Tmin,1921,July,11.7
Wales,Tmin,1921,Aug,10.5
Wales,Tmin,1921,Sep,8.4
Wales,Tmin,1921,Oct,8.1
Wales,Tmin,1921,Nov,2.1
Wales,Tmin,1921,Dec,3.6
Wales,Tmin,1921,Win,2.55
Wales,Tmin,1922,Jan,1.2
Wales,Tmin,1922,Feb,1.5
Wales,Tmin,1922,March,1.2
Wales,Tmin,1922,Apr,0.9
Wales,Tmin,1922,May,6.6
Wales,Tmin,1922,June,8.0
Wales,Tmin,1922,July,8.9
Wales,Tmin,1922,Aug,8.8
Wales,Tmin,1922,Sep,7.9
Wales,Tmin,1922,Oct,4.4
Wales,Tmin,1922,Nov,2.6
Wales,Tmin,1922,Dec,3.5
Wales,Tmin,1922,Win,2.14
Wales,Tmin,1923,Jan,3.0
Wales,Tmin,1923,Feb,3.2
Wales,Tmin,1923,March,2.9
Wales,Tmin,1923,Apr,3.5
Wales,Tmin,1923,May,4.9
Wales,Tmin,1923,June,8.2
Wales,Tmin,1923,July,12.1
Wales,Tmin,1923,Aug,10.4
Wales,Tmin,1923,Sep,7.8
Wales,Tmin,1923,Oct,6.5
Wales,Tmin,1923,Nov,0.4
Wales,Tmin,1923,Dec,1.8
Wales,Tmin,1923,Win,3.25
Wales,Tmin,1924,Jan,2.2
Wales,Tmin,1924,Feb,0.3
Wales,Tmin,1924,March,-0.1
Wales,Tmin,1924,Apr,2.2
Wales,Tmin,1924,May,6.7
Wales,Tmin,1924,June,8.8
Wales,Tmin,1924,July,10.1
Wales,Tmin,1924,Aug,9.7
Wales,Tmin,1924,Sep,9.2
Wales,Tmin,1924,Oct,6.6
Wales,Tmin,1924,Nov,3.8
Wales,Tmin,1924,Dec,4.5
Wales,Tmin,1924,Win,1.46
Wales,Tmin,1925,Jan,2.9
Wales,Tmin,1925,Feb,1.8
Wales,Tmin,1925,March,1.4
Wales,Tmin,1925,Apr,3.0
Wales,Tmin,1925,May,6.6
Wales,Tmin,1925,June,8.4
Wales,Tmin,1925,July,10.9
Wales,Tmin,1925,Aug,10.8
Wales,Tmin,1925,Sep,7.4
Wales,Tmin,1925,Oct,6.5
Wales,Tmin,1925,Nov,0.1
Wales,Tmin,1925,Dec,0.4
Wales,Tmin,1925,Win,3.12
Wales,Tmin,1926,Jan,2.3
Wales,Tmin,1926,Feb,3.9
Wales,Tmin,1926,March,2.9
Wales,Tmin,1926,Apr,4.4
Wales,Tmin,1926,May,5.1
Wales,Tmin,1926,June,7.6
Wales,Tmin,1926,July,11.7
Wales,Tmin,1926,Aug,11.2
Wales,Tmin,1926,Sep,9.9
Wales,Tmin,1926,Oct,4.2
Wales,Tmin,1926,Nov,2.2
Wales,Tmin,1926,Dec,1.5
Wales,Tmin,1926,Win,2.16
Wales,Tmin,1927,Jan,2.2
Wales,Tmin,1927,Feb,0.8
Wales,Tmin,1927,March,3.5
Wales,Tmin,1927,Apr,3.6
Wales,Tmin,1927,May,5.8
Wales,Tmin,1927,June,7.5
Wales,Tmin,1927,July,11.0
Wales,Tmin,1927,Aug,10.8
Wales,Tmin,1927,Sep,8.5
Wales,Tmin,1927,Oct,6.5
Wales,Tmin,1927,Nov,3.3
Wales,Tmin,1927,Dec,0.1
Wales,Tmin,1927,Win,1.50
Wales,Tmin,1928,Jan,2.0
Wales,Tmin,1928,Feb,2.7
Wales,Tmin,1928,March,2.2
Wales,Tmin,1928,Apr,3.7
Wales,Tmin,1928,May,5.8
Wales,Tmin,1928,June,7.9
Wales,Tmin,1928,July,10.4
Wales,Tmin,1928,Aug,10.3
Wales,Tmin,1928,Sep,7.5
Wales,Tmin,1928,Oct,6.6
Wales,Tmin,1928,Nov,4.6
Wales,Tmin,1928,Dec,0.8
Wales,Tmin,1928,Win,1.57
Wales,Tmin,1929,Jan,-0.8
Wales,Tmin,1929,Feb,-2.1
Wales,Tmin,1929,March,0.4
Wales,Tmin,1929,Apr,2.1
Wales,Tmin,1929,May,5.6
Wales,Tmin,1929,June,7.3
Wales,Tmin,1929,July,9.9
Wales,Tmin,1929,Aug,10.0
Wales,Tmin,1929,Sep,9.6
Wales,Tmin,1929,Oct,5.9
Wales,Tmin,1929,Nov,3.3
Wales,Tmin,1929,Dec,3.0
Wales,Tmin,1929,Win,-0.65
Wales,Tmin,1930,Jan,2.1
Wales,Tmin,1930,Feb,-0.7
Wales,Tmin,1930,March,1.5
Wales,Tmin,1930,Apr,4.0
Wales,Tmin,1930,May,5.8
Wales,Tmin,1930,June,8.8
Wales,Tmin,1930,July,10.4
Wales,Tmin,1930,Aug,10.4
Wales,Tmin,1930,Sep,9.4
Wales,Tmin,1930,Oct,7.1
Wales,Tmin,1930,Nov,3.0
Wales,Tmin,1930,Dec,1.9
Wales,Tmin,1930,Win,1.52
Wales,Tmin,1931,Jan,0.7
Wales,Tmin,1931,Feb,1.1
Wales,Tmin,1931,March,-0.1
Wales,Tmin,1931,Apr,3.7
Wales,Tmin,1931,May,6.0
Wales,Tmin,1931,June,9.3
Wales,Tmin,1931,July,10.4
Wales,Tmin,1931,Aug,9.8
Wales,Tmin,1931,Sep,7.6
Wales,Tmin,1931,Oct,4.6
Wales,Tmin,1931,Nov,4.7
Wales,Tmin,1931,Dec,3.0
Wales,Tmin,1931,Win,1.22
Wales,Tmin,1932,Jan,3.2
Wales,Tmin,1932,Feb,-0.2
Wales,Tmin,1932,March,0.4
Wales,Tmin,1932,Apr,2.4
Wales,Tmin,1932,May,5.6
Wales,Tmin,1932,June,8.2
Wales,Tmin,1932,July,11.2
Wales,Tmin,1932,Aug,12.0
Wales,Tmin,1932,Sep,8.7
Wales,Tmin,1932,Oct,5.0
Wales,Tmin,1932,Nov,3.7
Wales,Tmin,1932,Dec,3.0
Wales,Tmin,1932,Win,2.05
Wales,Tmin,1933,Jan,-0.8
Wales,Tmin,1933,Feb,0.4
Wales,Tmin,1933,March,2.6
Wales,Tmin,1933,Apr,3.7
Wales,Tmin,1933,May,6.6
Wales,Tmin,1933,June,9.2
Wales,Tmin,1933,July,11.5
Wales,Tmin,1933,Aug,11.5
Wales,Tmin,1933,Sep,9.3
Wales,Tmin,1933,Oct,6.3
Wales,Tmin,1933,Nov,2.4
Wales,Tmin,1933,Dec,-1.4
Wales,Tmin,1933,Win,0.88
Wales,Tmin,1934,Jan,1.3
Wales,Tmin,1934,Feb,-0.1
Wales,Tmin,1934,March,0.9
Wales,Tmin,1934,Apr,3.1
Wales,Tmin,1934,May,5.7
Wales,Tmin,1934,June,9.1
Wales,Tmin,1934,July,11.8
Wales,Tmin,1934,Aug,9.7
Wales,Tmin,1934,Sep,9.2
Wales,Tmin,1934,Oct,6.9
Wales,Tmin,1934,Nov,3.3
Wales,Tmin,1934,Dec,5.5
Wales,Tmin,1934,Win,-0.08
Wales,Tmin,1935,Jan,2.0
Wales,Tmin,1935,Feb,2.6
Wales,Tmin,1935,March,2.3
Wales,Tmin,1935,Apr,3.6
Wales,Tmin,1935,May,4.8
Wales,Tmin,1935,June,9.5
Wales,Tmin,1935,July,11.3
Wales,Tmin,1935,Aug,10.5
Wales,Tmin,1935,Sep,9.1
Wales,Tmin,1935,Oct,6.0
Wales,Tmin,1935,Nov,3.2
Wales,Tmin,1935,Dec,0.4
Wales,Tmin,1935,Win,3.42
Wales,Tmin,1936,Jan,0.8
Wales,Tmin,1936,Feb,-0.1
Wales,Tmin,1936,March,3.3
Wales,Tmin,1936,Apr,2.0
Wales,Tmin,1936,May,6.1
Wales,Tmin,1936,June,9.2
Wales,Tmin,1936,July,10.6
Wales,Tmin,1936,Aug,10.9
Wales,Tmin,1936,Sep,9.8
Wales,Tmin,1936,Oct,5.6
Wales,Tmin,1936,Nov,2.8
Wales,Tmin,1936,Dec,2.7
Wales,Tmin,1936,Win,0.38
Wales,Tmin,1937,Jan,2.3
Wales,Tmin,1937,Feb,2.8
Wales,Tmin,1937,March,-0.1
Wales,Tmin,1937,Apr,5.1
Wales,Tmin,1937,May,6.5
Wales,Tmin,1937,June,8.5
Wales,Tmin,1937,July,10.9
Wales,Tmin,1937,Aug,10.9
Wales,Tmin,1937,Sep,8.6
Wales,Tmin,1937,Oct,6.2
Wales,Tmin,1937,Nov,2.2
Wales,Tmin,1937,Dec,0.5
Wales,Tmin,1937,Win,2.58
Wales,Tmin,1938,Jan,3.0
Wales,Tmin,1938,Feb,2.0
Wales,Tmin,1938,March,4.0
Wales,Tmin,1938,Apr,2.2
Wales,Tmin,1938,May,5.8
Wales,Tmin,1938,June,8.9
Wales,Tmin,1938,July,9.7
Wales,Tmin,1938,Aug,10.7
Wales,Tmin,1938,Sep,8.8
Wales,Tmin,1938,Oct,7.2
Wales,Tmin,1938,Nov,6.1
Wales,Tmin,1938,Dec,2.0
Wales,Tmin,1938,Win,1.84
Wales,Tmin,1939,Jan,1.5
Wales,Tmin,1939,Feb,2.2
Wales,Tmin,1939,March,2.6
Wales,Tmin,1939,Apr,3.7
Wales,Tmin,1939,May,6.2
Wales,Tmin,1939,June,8.6
Wales,Tmin,1939,July,10.4
Wales,Tmin,1939,Aug,11.2
Wales,Tmin,1939,Sep,9.3
Wales,Tmin,1939,Oct,4.4
Wales,Tmin,1939,Nov,5.7
Wales,Tmin,1939,Dec,0.8
Wales,Tmin,1939,Win,1.89
Wales,Tmin,1940,Jan,-4.0
Wales,Tmin,1940,Feb,0.3
Wales,Tmin,1940,March,1.9
Wales,Tmin,1940,Apr,4.3
Wales,Tmin,1940,May,6.6
Wales,Tmin,1940,June,9.6
Wales,Tmin,1940,July,9.6
Wales,Tmin,1940,Aug,10.5
Wales,Tmin,1940,Sep,7.8
Wales,Tmin,1940,Oct,5.9
Wales,Tmin,1940,Nov,4.1
Wales,Tmin,1940,Dec,1.5
Wales,Tmin,1940,Win,-1.02
Wales,Tmin,1941,Jan,-2.2
Wales,Tmin,1941,Feb,0.1
Wales,Tmin,1941,March,1.1
Wales,Tmin,1941,Apr,2.3
Wales,Tmin,1941,May,4.1
Wales,Tmin,1941,June,9.2
Wales,Tmin,1941,July,10.9
Wales,Tmin,1941,Aug,10.1
Wales,Tmin,1941,Sep,10.2
Wales,Tmin,1941,Oct,6.7
Wales,Tmin,1941,Nov,3.5
Wales,Tmin,1941,Dec,3.2
Wales,Tmin,1941,Win,-0.20
Wales,Tmin,1942,Jan,-0.7
Wales,Tmin,1942,Feb,-2.9
Wales,Tmin,1942,March,1.8
Wales,Tmin,1942,Apr,4.2
Wales,Tmin,1942,May,5.6
Wales,Tmin,1942,June,8.0
Wales,Tmin,1942,July,10.2
Wales,Tmin,1942,Aug,11.5
Wales,Tmin,1942,Sep,9.2
Wales,Tmin,1942,Oct,6.7
Wales,Tmin,1942,Nov,1.8
Wales,Tmin,1942,Dec,4.4
Wales,Tmin,1942,Win,-0.03
Wales,Tmin,1943,Jan,2.6
Wales,Tmin,1943,Feb,3.0
Wales,Tmin,1943,March,2.5
Wales,Tmin,1943,Apr,5.5
Wales,Tmin,1943,May,6.0
Wales,Tmin,1943,June,9.0
Wales,Tmin,1943,July,10.4
Wales,Tmin,1943,Aug,10.9
Wales,Tmin,1943,Sep,8.3
Wales,Tmin,1943,Oct,6.4
Wales,Tmin,1943,Nov,3.7
Wales,Tmin,1943,Dec,1.0
Wales,Tmin,1943,Win,3.36
Wales,Tmin,1944,Jan,3.4
Wales,Tmin,1944,Feb,0.8
Wales,Tmin,1944,March,1.0
Wales,Tmin,1944,Apr,5.0
Wales,Tmin,1944,May,5.3
Wales,Tmin,1944,June,8.5
Wales,Tmin,1944,July,11.5
Wales,Tmin,1944,Aug,11.2
Wales,Tmin,1944,Sep,7.7
Wales,Tmin,1944,Oct,5.7
Wales,Tmin,1944,Nov,3.4
Wales,Tmin,1944,Dec,1.5
Wales,Tmin,1944,Win,1.76
Wales,Tmin,1945,Jan,-2.2
Wales,Tmin,1945,Feb,3.4
Wales,Tmin,1945,March,3.4
Wales,Tmin,1945,Apr,5.0
Wales,Tmin,1945,May,6.7
Wales,Tmin,1945,June,9.1
Wales,Tmin,1945,July,11.0
Wales,Tmin,1945,Aug,10.7
Wales,Tmin,1945,Sep,9.9
Wales,Tmin,1945,Oct,7.7
Wales,Tmin,1945,Nov,4.2
Wales,Tmin,1945,Dec,3.0
Wales,Tmin,1945,Win,0.85
Wales,Tmin,1946,Jan,0.0
Wales,Tmin,1946,Feb,3.4
Wales,Tmin,1946,March,0.9
Wales,Tmin,1946,Apr,4.4
Wales,Tmin,1946,May,5.2
Wales,Tmin,1946,June,7.8
Wales,Tmin,1946,July,10.3
Wales,Tmin,1946,Aug,9.6
Wales,Tmin,1946,Sep,9.8
Wales,Tmin,1946,Oct,6.5
Wales,Tmin,1946,Nov,5.4
Wales,Tmin,1946,Dec,0.5
Wales,Tmin,1946,Win,2.10
Wales,Tmin,1947,Jan,-0.4
Wales,Tmin,1947,Feb,-4.4
Wales,Tmin,1947,March,0.2
Wales,Tmin,1947,Apr,3.9
Wales,Tmin,1947,May,7.2
Wales,Tmin,1947,June,9.6
Wales,Tmin,1947,July,11.0
Wales,Tmin,1947,Aug,11.8
Wales,Tmin,1947,Sep,9.8
Wales,Tmin,1947,Oct,6.2
Wales,Tmin,1947,Nov,4.3
Wales,Tmin,1947,Dec,2.9
Wales,Tmin,1947,Win,-1.34
Wales,Tmin,1948,Jan,2.4
Wales,Tmin,1948,Feb,1.6
Wales,Tmin,1948,March,3.6
Wales,Tmin,1948,Apr,3.6
Wales,Tmin,1948,May,5.1
Wales,Tmin,1948,June,8.8
Wales,Tmin,1948,July,10.6
Wales,Tmin,1948,Aug,10.6
Wales,Tmin,1948,Sep,9.6
Wales,Tmin,1948,Oct,6.6
Wales,Tmin,1948,Nov,4.8
Wales,Tmin,1948,Dec,2.5
Wales,Tmin,1948,Win,2.29
Wales,Tmin,1949,Jan,2.8
Wales,Tmin,1949,Feb,2.0
Wales,Tmin,1949,March,1.4
Wales,Tmin,1949,Apr,5.2
Wales,Tmin,1949,May,5.4
Wales,Tmin,1949,June,9.1
Wales,Tmin,1949,July,11.5
Wales,Tmin,1949,Aug,11.1
Wales,Tmin,1949,Sep,10.9
Wales,Tmin,1949,Oct,8.1
Wales,Tmin,1949,Nov,3.8
Wales,Tmin,1949,Dec,3.1
Wales,Tmin,1949,Win,2.46
Wales,Tmin,1950,Jan,1.6
Wales,Tmin,1950,Feb,2.1
Wales,Tmin,1950,March,3.4
Wales,Tmin,1950,Apr,3.4
Wales,Tmin,1950,May,6.5
Wales,Tmin,1950,June,10.2
Wales,Tmin,1950,July,10.7
Wales,Tmin,1950,Aug,10.3
Wales,Tmin,1950,Sep,8.9
Wales,Tmin,1950,Oct,6.3
Wales,Tmin,1950,Nov,2.5
Wales,Tmin,1950,Dec,-0.7
Wales,Tmin,1950,Win,2.27
Wales,Tmin,1951,Jan,1.3
Wales,Tmin,1951,Feb,0.5
Wales,Tmin,1951,March,0.6
Wales,Tmin,1951,Apr,2.2
Wales,Tmin,1951,May,5.2
Wales,Tmin,1951,June,8.5
Wales,Tmin,1951,July,10.7
Wales,Tmin,1951,Aug,10.1
Wales,Tmin,1951,Sep,10.0
Wales,Tmin,1951,Oct,6.0
Wales,Tmin,1951,Nov,5.1
Wales,Tmin,1951,Dec,2.7
Wales,Tmin,1951,Win,0.36
Wales,Tmin,1952,Jan,0.3
Wales,Tmin,1952,Feb,0.3
Wales,Tmin,1952,March,3.3
Wales,Tmin,1952,Apr,4.1
Wales,Tmin,1952,May,7.7
Wales,Tmin,1952,June,8.7
Wales,Tmin,1952,July,11.4
Wales,Tmin,1952,Aug,10.9
Wales,Tmin,1952,Sep,6.7
Wales,Tmin,1952,Oct,5.6
Wales,Tmin,1952,Nov,1.8
Wales,Tmin,1952,Dec,0.8
Wales,Tmin,1952,Win,1.10
Wales,Tmin,1953,Jan,0.9
Wales,Tmin,1953,Feb,1.0
Wales,Tmin,1953,March,0.8
Wales,Tmin,1953,Apr,2.5
Wales,Tmin,1953,May,7.2
Wales,Tmin,1953,June,8.9
Wales,Tmin,1953,July,10.9
Wales,Tmin,1953,Aug,11.0
Wales,Tmin,1953,Sep,9.7
Wales,Tmin,1953,Oct,5.7
Wales,Tmin,1953,Nov,5.8
Wales,Tmin,1953,Dec,4.8
Wales,Tmin,1953,Win,0.90
Wales,Tmin,1954,Jan,0.7
Wales,Tmin,1954,Feb,-0.3
Wales,Tmin,1954,March,2.3
Wales,Tmin,1954,Apr,2.5
Wales,Tmin,1954,May,6.4
Wales,Tmin,1954,June,8.9
Wales,Tmin,1954,July,9.8
Wales,Tmin,1954,Aug,9.9
Wales,Tmin,1954,Sep,8.6
Wales,Tmin,1954,Oct,8.5
Wales,Tmin,1954,Nov,3.9
Wales,Tmin,1954,Dec,4.2
Wales,Tmin,1954,Win,1.79
Wales,Tmin,1955,Jan,0.1
Wales,Tmin,1955,Feb,-1.7
Wales,Tmin,1955,March,-0.8
Wales,Tmin,1955,Apr,4.4
Wales,Tmin,1955,May,5.2
Wales,Tmin,1955,June,9.3
Wales,Tmin,1955,July,11.3
Wales,Tmin,1955,Aug,12.4
Wales,Tmin,1955,Sep,9.4
Wales,Tmin,1955,Oct,5.3
Wales,Tmin,1955,Nov,3.4
Wales,Tmin,1955,Dec,3.0
Wales,Tmin,1955,Win,0.97
Wales,Tmin,1956,Jan,1.2
Wales,Tmin,1956,Feb,-3.6
Wales,Tmin,1956,March,2.2
Wales,Tmin,1956,Apr,2.1
Wales,Tmin,1956,May,6.1
Wales,Tmin,1956,June,8.2
Wales,Tmin,1956,July,10.8
Wales,Tmin,1956,Aug,9.2
Wales,Tmin,1956,Sep,10.4
Wales,Tmin,1956,Oct,5.8
Wales,Tmin,1956,Nov,3.6
Wales,Tmin,1956,Dec,3.3
Wales,Tmin,1956,Win,0.27
Wales,Tmin,1957,Jan,2.3
Wales,Tmin,1957,Feb,1.7
Wales,Tmin,1957,March,5.6
Wales,Tmin,1957,Apr,4.3
Wales,Tmin,1957,May,5.4
Wales,Tmin,1957,June,8.5
Wales,Tmin,1957,July,11.6
Wales,Tmin,1957,Aug,10.9
Wales,Tmin,1957,Sep,9.0
Wales,Tmin,1957,Oct,7.2
Wales,Tmin,1957,Nov,3.4
Wales,Tmin,1957,Dec,1.5
Wales,Tmin,1957,Win,2.43
Wales,Tmin,1958,Jan,0.9
Wales,Tmin,1958,Feb,2.0
Wales,Tmin,1958,March,0.0
Wales,Tmin,1958,Apr,2.6
Wales,Tmin,1958,May,6.2
Wales,Tmin,1958,June,8.5
Wales,Tmin,1958,July,10.7
Wales,Tmin,1958,Aug,11.1
Wales,Tmin,1958,Sep,10.7
Wales,Tmin,1958,Oct,7.3
Wales,Tmin,1958,Nov,3.9
Wales,Tmin,1958,Dec,1.8
Wales,Tmin,1958,Win,1.43
Wales,Tmin,1959,Jan,-0.6
Wales,Tmin,1959,Feb,1.5
Wales,Tmin,1959,March,3.7
Wales,Tmin,1959,Apr,4.7
Wales,Tmin,1959,May,6.9
Wales,Tmin,1959,June,9.2
Wales,Tmin,1959,July,10.9
Wales,Tmin,1959,Aug,11.2
Wales,Tmin,1959,Sep,8.3
Wales,Tmin,1959,Oct,8.0
Wales,Tmin,1959,Nov,4.3
Wales,Tmin,1959,Dec,2.9
Wales,Tmin,1959,Win,0.89
Wales,Tmin,1960,Jan,1.2
Wales,Tmin,1960,Feb,0.5
Wales,Tmin,1960,March,2.8
Wales,Tmin,1960,Apr,3.8
Wales,Tmin,1960,May,7.3
Wales,Tmin,1960,June,9.8
Wales,Tmin,1960,July,10.2
Wales,Tmin,1960,Aug,9.9
Wales,Tmin,1960,Sep,8.5
Wales,Tmin,1960,Oct,6.2
Wales,Tmin,1960,Nov,3.8
Wales,Tmin,1960,Dec,0.8
Wales,Tmin,1960,Win,1.52
Wales,Tmin,1961,Jan,0.6
Wales,Tmin,1961,Feb,3.7
Wales,Tmin,1961,March,3.5
Wales,Tmin,1961,Apr,5.6
Wales,Tmin,1961,May,5.7
Wales,Tmin,1961,June,8.5
Wales,Tmin,1961,July,9.9
Wales,Tmin,1961,Aug,10.5
Wales,Tmin,1961,Sep,10.1
Wales,Tmin,1961,Oct,6.9
Wales,Tmin,1961,Nov,3.3
Wales,Tmin,1961,Dec,-0.6
Wales,Tmin,1961,Win,1.63
